Filename,ProductName,Version
sqlpackage.exe,Microsoft SQL Server Data-Tier Application Framework,14.0.4009.3
dacunpack.exe,Microsoft SQL Server Data-Tier Application Framework,15.0.4627.2
sqlpackage.exe,Microsoft SQL Server Data-Tier Application Framework,15.0.4627.2
electron.exe,Electron,4.2.9.0
vsls-agent.exe,Visual Studio Live Share Agent,1.0.1586.16214
intellicode.exe,intellicode,1.1.37.65288
Extractor.exe,IntelliCodeModelExtractor,1.0.35.1916
CppCustomModelExtractorDriver.exe,CustomModelExtractor,1.0.0.0
CustomBuildInterceptor.exe,CustomBuildInterceptor,1.0.0.0
EnableGraphicsTools.exe,Microsoft® Visual Studio®,16.0.29409.204
VsGraphicsDesktopEngine.exe,Microsoft® Visual Studio®,16.0.29409.204
VsStandardCollector.exe,Microsoft® Visual Studio®,16.4.29723.1
VsDebugConsole.exe,Microsoft® Visual Studio®,16.0.29724.72
WinFormsSurface.exe,WinFormsSurface,0.200.19.55602
vstest.console.exe,Microsoft® Visual Studio®,16.0.29724.72
BuildNotificationApp.exe,Microsoft® Visual Studio® Azure DevOps Server®,16.133.29613.1
EndTask.exe,Microsoft® Visual Studio® Azure DevOps Server®,16.133.29613.1
TF.exe,Microsoft® Visual Studio® Azure DevOps Server®,16.133.29613.1
TFSBuild.exe,Microsoft® Visual Studio® Azure DevOps Server®,16.133.29613.1
TfsDeleteProject.exe,Microsoft® Visual Studio® Azure DevOps Server®,16.133.29613.1
TFSSecurity.exe,Microsoft® Visual Studio® Team Foundation Server®,16.133.28320.6
vsDiffMerge.exe,Microsoft® Visual Studio® Azure DevOps Server®,16.133.29613.1
witadmin.exe,Microsoft® Visual Studio® Azure DevOps Server®,16.133.29613.1
git-wrapper.exe,,2.21.0.4
git-askpass.exe,Askpass Utility for Windows command line interface.,1.18.4.0
git-credential-manager.exe,Git Credential Manager for Windows command line interface.,1.18.4.0
GitHub.Authentication.exe,GitHub.Authentication,1.5.0.0
git-credential-store.exe,,2.21.0.4
git-fast-import.exe,,2.21.0.4
git-http-fetch.exe,,2.21.0.4
git-http-push.exe,,2.21.0.4
git-receive-pack.exe,,2.21.0.4
git-remote-http.exe,,2.21.0.4
git-remote-https.exe,,2.21.0.4
git-sh-i18n--envsubst.exe,,2.21.0.4
git-upload-pack.exe,,2.21.0.4
git.exe,,2.21.0.4
git.exe,,2.21.0.4
PSHOST.exe,Microsoft® Visual Studio®,0.0.0.0
CredentialProvider.Microsoft.exe,CredentialProvider.Microsoft,0.1.11.0
InteractiveHost32.exe,InteractiveHost32,3.400.119.61401
InteractiveHost64.exe,InteractiveHost64,3.400.119.61401
InteractiveHost32.exe,InteractiveHost32,3.400.119.61401
InteractiveHost64.exe,InteractiveHost64,3.400.119.61401
IntelliTrace.exe,Microsoft® Visual Studio®,16.0.29724.72
fsc.exe,fsc,10.700.19.55605
fsi.exe,fsi,10.700.19.55605
fsiAnyCpu.exe,fsiAnyCpu,10.700.19.55605
cmake.exe,,3.15.1910.15018
cmcldeps.exe,,3.15.1910.15018
cpack.exe,,3.15.1910.15018
ctest.exe,,3.15.1910.15018
al.exe,Microsoft® .NET Framework,14.8.3928.0
aspnet_intern.exe,Microsoft® .NET Framework,4.8.3928.0
aspnet_merge.exe,Microsoft® .NET Framework,4.8.3928.0
AxImp.exe,Microsoft® .NET Framework,4.8.3928.0
clrver.exe,Microsoft® .NET Framework,4.8.3928.0
CorFlags.exe,Microsoft® .NET Framework,4.8.3928.0
disco.exe,Microsoft® .NET Framework,4.8.3928.0
FUSLOGVW.exe,Microsoft® .NET Framework,4.8.3928.0
gacutil.exe,Microsoft® .NET Framework,4.8.3928.0
ildasm.exe,Microsoft® .NET Framework,4.8.3928.0
lc.exe,Microsoft® .NET Framework,4.8.3928.0
mage.exe,Microsoft® .NET Framework,4.8.3928.0
mageui.exe,Microsoft® .NET Framework,4.8.3928.0
mgmtclassgen.exe,Microsoft® .NET Framework,4.8.3928.0
mpgo.exe,Microsoft® Visual Studio® 12 CTP,14.8.3928.0
MSBuildTaskHost.exe,Microsoft® .NET Framework,4.8.3928.0
PEVerify.exe,Microsoft® .NET Framework,4.8.3928.0
ResGen.exe,Microsoft® .NET Framework,4.8.3928.0
SecAnnotate.exe,Microsoft® .NET Framework,4.8.3928.0
sgen.exe,Microsoft® .NET Framework,4.8.3928.0
sn.exe,Microsoft® .NET Framework,4.8.3928.0
SqlMetal.exe,Microsoft® .NET Framework,4.8.3928.0
StoreAdm.exe,Microsoft® .NET Framework,4.8.3928.0
SvcConfigEditor.exe,Microsoft® .NET Framework,4.8.3928.0
SvcTraceViewer.exe,Microsoft® .NET Framework,4.8.3928.0
SvcUtil.exe,Microsoft® .NET Framework,4.8.3928.0
TlbExp.exe,Microsoft® .NET Framework,4.8.3928.0
TlbImp.exe,Microsoft® .NET Framework,4.8.3928.0
Tracker.exe,Microsoft® .NET Framework,14.8.3928.0
WCA.exe,Microsoft® .NET Framework,4.8.3928.0
WFC.exe,Microsoft® .NET Framework,4.8.3928.0
WinMDExp.exe,Microsoft® .NET Framework,4.8.3928.0
WinRes.exe,Microsoft® .NET Framework,4.8.3928.0
wsdl.exe,Microsoft® .NET Framework,4.8.3928.0
xsd.exe,Microsoft® .NET Framework,4.8.3928.0
xsltc.exe,Microsoft® .NET Framework,4.8.3928.0
al.exe,Microsoft® .NET Framework,14.8.3928.0
AxImp.exe,Microsoft® .NET Framework,4.8.3928.0
clrver.exe,Microsoft® .NET Framework,4.8.3928.0
CorFlags.exe,Microsoft® .NET Framework,4.8.3928.0
disco.exe,Microsoft® .NET Framework,4.8.3928.0
FUSLOGVW.exe,Microsoft® .NET Framework,4.8.3928.0
gacutil.exe,Microsoft® .NET Framework,4.8.3928.0
ildasm.exe,Microsoft® .NET Framework,4.8.3928.0
lc.exe,Microsoft® .NET Framework,4.8.3928.0
MSBuildTaskHost.exe,Microsoft® .NET Framework,4.8.3928.0
PEVerify.exe,Microsoft® .NET Framework,4.8.3928.0
sgen.exe,Microsoft® .NET Framework,4.8.3928.0
sn.exe,Microsoft® .NET Framework,4.8.3928.0
SvcUtil.exe,Microsoft® .NET Framework,4.8.3928.0
TlbExp.exe,Microsoft® .NET Framework,4.8.3928.0
TlbImp.exe,Microsoft® .NET Framework,4.8.3928.0
Tracker.exe,Microsoft® .NET Framework,14.8.3928.0
wsdl.exe,Microsoft® .NET Framework,4.8.3928.0
xsd.exe,Microsoft® .NET Framework,4.8.3928.0
al.exe,Microsoft® .NET Framework,14.7.3081.0
aspnet_intern.exe,Microsoft® .NET Framework,4.7.3081.0
aspnet_merge.exe,Microsoft® .NET Framework,4.7.3081.0
AxImp.exe,Microsoft® .NET Framework,4.7.3081.0
clrver.exe,Microsoft® .NET Framework,4.7.3081.0
CorFlags.exe,Microsoft® .NET Framework,4.7.3081.0
disco.exe,Microsoft® .NET Framework,4.7.3081.0
FUSLOGVW.exe,Microsoft® .NET Framework,4.7.3081.0
gacutil.exe,Microsoft® .NET Framework,4.7.3081.0
ildasm.exe,Microsoft® .NET Framework,4.7.3081.0
lc.exe,Microsoft® .NET Framework,4.7.3081.0
mage.exe,Microsoft® .NET Framework,4.7.3081.0
mageui.exe,Microsoft® .NET Framework,4.7.3081.0
mgmtclassgen.exe,Microsoft® .NET Framework,4.7.3081.0
mpgo.exe,Microsoft® Visual Studio® 12 CTP,14.7.3081.0
MSBuildTaskHost.exe,Microsoft® .NET Framework,4.7.3081.0
PEVerify.exe,Microsoft® .NET Framework,4.7.3081.0
ResGen.exe,Microsoft® .NET Framework,4.7.3081.0
SecAnnotate.exe,Microsoft® .NET Framework,4.7.3081.0
sgen.exe,Microsoft® .NET Framework,4.7.3081.0
sn.exe,Microsoft® .NET Framework,4.7.3081.0
SqlMetal.exe,Microsoft® .NET Framework,4.7.3081.0
StoreAdm.exe,Microsoft® .NET Framework,4.7.3081.0
SvcConfigEditor.exe,Microsoft® .NET Framework,4.7.3081.0
SvcTraceViewer.exe,Microsoft® .NET Framework,4.7.3081.0
SvcUtil.exe,Microsoft® .NET Framework,4.7.3081.0
TlbExp.exe,Microsoft® .NET Framework,4.7.3081.0
TlbImp.exe,Microsoft® .NET Framework,4.7.3081.0
Tracker.exe,Microsoft® .NET Framework,14.7.3081.0
WCA.exe,Microsoft® .NET Framework,4.7.3081.0
WFC.exe,Microsoft® .NET Framework,4.7.3081.0
WinMDExp.exe,Microsoft® .NET Framework,4.7.3081.0
WinRes.exe,Microsoft® .NET Framework,4.7.3081.0
wsdl.exe,Microsoft® .NET Framework,4.7.3081.0
xsd.exe,Microsoft® .NET Framework,4.7.3081.0
xsltc.exe,Microsoft® .NET Framework,4.7.3081.0
al.exe,Microsoft® .NET Framework,14.7.3081.0
AxImp.exe,Microsoft® .NET Framework,4.7.3081.0
clrver.exe,Microsoft® .NET Framework,4.7.3081.0
CorFlags.exe,Microsoft® .NET Framework,4.7.3081.0
disco.exe,Microsoft® .NET Framework,4.7.3081.0
FUSLOGVW.exe,Microsoft® .NET Framework,4.7.3081.0
gacutil.exe,Microsoft® .NET Framework,4.7.3081.0
ildasm.exe,Microsoft® .NET Framework,4.7.3081.0
lc.exe,Microsoft® .NET Framework,4.7.3081.0
MSBuildTaskHost.exe,Microsoft® .NET Framework,4.7.3081.0
PEVerify.exe,Microsoft® .NET Framework,4.7.3081.0
sgen.exe,Microsoft® .NET Framework,4.7.3081.0
sn.exe,Microsoft® .NET Framework,4.7.3081.0
SvcUtil.exe,Microsoft® .NET Framework,4.7.3081.0
TlbExp.exe,Microsoft® .NET Framework,4.7.3081.0
TlbImp.exe,Microsoft® .NET Framework,4.7.3081.0
Tracker.exe,Microsoft® .NET Framework,14.7.3081.0
wsdl.exe,Microsoft® .NET Framework,4.7.3081.0
xsd.exe,Microsoft® .NET Framework,4.7.3081.0
CodeCoverage.exe,Microsoft® Visual Studio®,16.0.28223.3002
SqlExpressChk.exe,Microsoft SQL Server,2014.120.2000.8
SqlExpressChk.exe,Microsoft SQL Server,2014.120.2000.8
signtool.exe,Microsoft® Windows® Operating System,10.0.10586.212
AzureStorageEmulator.exe,,5.10.19227.2113
ACCICONS.EXE,2007 Microsoft Office system,12.0.6697.5000
CLVIEW.EXE,Microsoft Office Help Viewer,12.0.6606.1000
CNFNOT32.EXE,Microsoft Office Outlook,12.0.6776.5000
DSSM.EXE,Microsoft Office Document Update Utility,12.0.6606.1000
EXCEL.EXE,2007 Microsoft Office system,12.0.6787.5000
excelcnv.exe,2007 Microsoft Office system,12.0.6787.5000
GRAPH.EXE,2007 Microsoft Office system,12.0.6658.5004
INFOPATH.EXE,Microsoft Office InfoPath,12.0.6735.5000
MSACCESS.EXE,2007 Microsoft Office system,12.0.6735.5000
MSOHTMED.EXE,2007 Microsoft Office system,12.0.6500.5000
MSPUB.EXE,2007 Microsoft Office system,12.0.6780.5000
MSQRY32.EXE,2007 Microsoft Office system,12.0.6606.1000
MSTORDB.EXE,Microsoft Clip Organizer,12.0.6713.5000
MSTORE.EXE,Microsoft Clip Organizer,12.0.6713.5000
OIS.EXE,Microsoft Office Picture Manager,12.0.6606.1000
OUTLOOK.EXE,Microsoft Office Outlook,12.0.6785.5000
POWERPNT.EXE,2007 Microsoft Office system,12.0.6775.5000
PPTVIEW.EXE,2007 Microsoft Office system,12.0.6654.5000
REGFORM.EXE,Microsoft Office InfoPath,12.0.6650.5000
SCANOST.EXE,Microsoft Office Outlook,12.0.6650.5000
SCANPST.EXE,Microsoft Office Outlook,12.0.6650.5000
SELFCERT.EXE,SelfCert,12.0.6606.1000
SETLANG.EXE,2007 Microsoft Office system,12.0.6606.1000
VPREVIEW.EXE,2007 Microsoft Office system,12.0.6600.1000
WINWORD.EXE,2007 Microsoft Office system,12.0.6787.5000
Wordconv.exe,2007 Microsoft Office system,12.0.6500.5000
KeePass.exe,KeePass,2.44.0.0
ShInstUtil.exe,ShInstUtil - KeePass Helper Utility,2.44.0.0
unins000.exe,,51.1052.0.0
ExtExport.exe,Internet Explorer,11.0.18362.1
ieinstal.exe,Internet Explorer,11.0.18362.1
ielowutil.exe,Internet Explorer,11.0.18362.1
iexplore.exe,Internet Explorer,11.0.18362.1
Devcon.exe,Microsoft® Windows® Operating System,6.2.8171.0
Compil32.exe,Inno Setup,0.0.0.0
ISCC.exe,Inno Setup,0.0.0.0
unins000.exe,,51.1052.0.0
MyProg-x64.exe,My Program,1.5.0.0
MyProg.exe,My Program,1.5.0.0
appcmd.exe,Internet Information Services,10.0.18362.1
iisexpress.exe,Internet Information Services,10.0.18362.1
IisExpressAdminCmd.exe,IISExpressAdminCmd,7.1.3203.943
iisexpresstray.exe,Microsoft® Web Platform Extensions,7.1.3203.945
msdeploy.exe,MSDeploy,7.1.2606.1208
Check_Kill.exe,Check_Kill,1.0.0.0
Check_Live.exe,Check_Live,1.0.0.0
GvLedServices.exe,TODO: <Product name>,1.0.0.1
RGBFusion.exe,RGBFusion,1.0.0.0
RunLed.exe,RunLed,1.0.0.0
SelLed.exe,SelLed,1.0.0.0
SelLedV2.exe,SelLedV2,1.0.0.0
spddump.exe,SPDDump Application,1.0.0.1
Uninstall.exe,Uninstall,1.0.0.0
Uninstall_Service.exe,Uninstall_Service,1.0.0.0
vcredist_x86.exe,Microsoft Visual C++ 2008 Redistributable,9.0.30729.17
VgaModel.exe,vgamodel Application,1.0.1.1
XTREMEENGINE.exe,XTREME ENGINE FORCE,1.0.0.1
UTHardwareMonitorCmd.exe,SIV,8.0.0.0
AacDDRSetup.exe,ENE RGB HAL,1.0.9.0
AacSetup.exe,ENE_EHD_HAL,1.0.2.0
ATIWinflash.exe,amdvbflashWin Application,2.2.0.0
DFUICOM.EXE,2007 Microsoft Office system,12.0.6606.1000
VsImmersiveActivateHelper.exe,Microsoft® Visual Studio®,16.0.98.0
OSE.EXE,Office Source Engine,12.0.6413.1000
SmartTagInstall.exe,2007 Microsoft Office system,12.0.6425.1000
clientshutdown3.exe,Microsoft® Windows® Operating System,16.0.29428.189
CMAccept3.exe,Microsoft® Windows® Operating System,16.0.29428.189
ConmanClient3.exe,Microsoft® Windows® Operating System,16.0.29428.189
clientshutdown3.exe,Microsoft® Windows® Operating System,16.0.29428.189
CMAccept3.exe,Microsoft® Windows® Operating System,16.0.29428.189
ConmanClient3.exe,Microsoft® Windows® Operating System,16.0.29428.189
ACECNFLT.EXE,2007 Microsoft Office system,12.0.6650.5000
MSE7.EXE,2007 Microsoft Office system,12.0.6606.1000
MSOICONS.EXE,2007 Microsoft Office system,12.0.6413.1000
MSOXMLED.EXE,Microsoft Office InfoPath,12.0.4518.1014
ODSERV.EXE,Office Diagnostics Service,12.0.6606.1000
OFFDIAG.EXE,Office Diagnostics,12.0.6606.1000
ODEPLOY.EXE,2007 Microsoft Office system,12.0.6500.5000
SETUP.EXE,Microsoft Setup Bootstrapper,12.0.6606.1000
msinfo32.exe,Microsoft® Windows® Operating System,6.2.18362.1
OINFOP12.EXE,2007 Microsoft Office system,12.0.4518.1014
VSLauncher.exe,Microsoft® Visual Studio®,16.0.29709.11
pipanel.exe,Microsoft® Windows® Operating System,6.2.18362.1
TabTip32.exe,Microsoft® Windows® Operating System,6.2.18362.1
DW20.EXE,Microsoft Application Error Reporting,12.0.6606.1000
DWTRIG20.EXE,Watson Subscriber for SENS Network Notifications,12.0.6606.1000
ColorCop.exe,Color Cop,5.4.2.0
unins000.exe,Inno Setup,51.43.0.0
Checkbook.exe,Checkbook,1.0.0.0
unins000.exe,,51.1052.0.0
CCC.exe,Radeon Additional Settings,4.5.0.0
CCCInstall.exe,Catalyst� Control Center,4.5.7321.27173
CLI.exe,Radeon Additional Settings,4.5.0.0
LOG.exe,Radeon Additional Settings,4.5.0.0
MOM.exe,Radeon Additional Settings,4.5.0.0
slsnotify.exe,Catalyst® Control Centre,1.0.0.1
SLSTaskbar.exe,Catalyst® Control Centre,1.0.0.1
SLSTaskbar64.exe,Catalyst® Control Centre,1.0.0.1
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
AMDPPMSettings.exe,AMD PPM Settings,5.0.0.0
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
BrowserCore.exe,Microsoft® Windows® Operating System,6.2.18362.1
ImagingDevices.exe,Microsoft® Windows® Operating System,6.2.18362.1
wordpad.exe,Microsoft® Windows® Operating System,6.2.18362.267
setup_wm.exe,Microsoft® Windows® Operating System,12.0.18362.1
wmlaunch.exe,Microsoft® Windows® Operating System,12.0.18362.1
wmpconfig.exe,Microsoft® Windows® Operating System,12.0.18362.1
wmplayer.exe,Microsoft® Windows® Operating System,12.0.18362.1
wmpnetwk.exe,Microsoft® Windows® Operating System,12.0.18362.1
wmpnscfg.exe,Microsoft® Windows® Operating System,12.0.18362.1
wmprph.exe,Microsoft® Windows® Operating System,12.0.18362.1
wmpshare.exe,Microsoft® Windows® Operating System,12.0.18362.1
wab.exe,Microsoft® Windows® Operating System,6.2.18362.1
wabmig.exe,Microsoft® Windows® Operating System,6.2.18362.1
MsSense.exe,Microsoft® Windows® Operating System,10.6930.18362.329
SenseCncProxy.exe,Microsoft® Windows® Operating System,10.6930.18362.329
SenseIR.exe,Microsoft® Windows® Operating System,10.6930.18362.329
SenseSampleUploader.exe,Microsoft® Windows® Operating System,10.6930.18362.329
SenseCE.exe,Microsoft® Windows® Operating System,10.6930.18362.329
ConfigSecurityPolicy.exe,Microsoft® Windows® Operating System,4.18.18362.1
MpCmdRun.exe,Microsoft® Windows® Operating System,4.18.1902.5
MsMpEng.exe,Microsoft® Windows® Operating System,4.18.1902.5
NisSrv.exe,Microsoft® Windows® Operating System,4.18.1902.5
OfflineScannerShell.exe,Microsoft® Windows® Operating System,4.18.18362.1
vlc-cache-gen.exe,VLC media player,3.0.8.0
vlc.exe,VLC media player,3.0.8.0
tiled.exe,Tiled,1.0.0.0
crashreporter.exe,Firefox,72.0.2.7321
firefox.exe,Firefox,72.0.2.7321
maintenanceservice.exe,Firefox,72.0.2.7321
maintenanceservice_installer.exe,Firefox,1.0.0.0
minidump-analyzer.exe,Firefox,72.0.2.7321
pingsender.exe,Firefox,72.0.2.7321
plugin-container.exe,Firefox,72.0.2.7321
plugin-hang-ui.exe,Firefox,72.0.2.7321
updater.exe,Firefox,72.0.2.7321
helper.exe,Firefox,1.0.0.0
bcp.exe,Microsoft SQL Server,2019.150.1300.359
SQLCMD.EXE,Microsoft SQL Server,2019.150.1300.359
sqlwriter.exe,Microsoft SQL Server,2015.130.1601.5
SqlLocalDB.exe,Microsoft SQL Server,2015.130.1601.5
SqlDumper.exe,Microsoft SQL Server,2015.130.1601.5
sqlservr.exe,Microsoft SQL Server,2015.130.4001.0
csmonitor.exe,Windows Azure SDK,2.9.6496.25
csrun.exe,Windows Azure SDK,2.9.6496.25
DFUI.exe,Windows Azure SDK,2.9.6496.25
DevFC.exe,Windows© Azure®,1.0.3996.465
DFAgent.exe,Microsoft® Windows® Operating System,1.0.3996.465
DFInit.exe,Windows Azure SDK,2.9.6496.25
dfMonitor.exe,Windows Azure SDK,2.9.6496.25
DFService.exe,Windows Azure SDK,2.9.6496.25
DFUI.exe,Windows Azure SDK,2.9.6496.25
IISConfigurator.exe,Windows Azure Runtime,2.7.1198.768
csencrypt.exe,Windows Azure SDK,2.9.6496.25
cspack.exe,Windows Azure SDK,2.9.6496.25
IISConfigurator.exe,Windows Azure Runtime,2.7.1198.768
WaHostBootstrapper.exe,Windows Azure SDK,2.7.1198.768
WaIISHost.exe,Windows Azure Runtime,2.7.1198.768
WaWorkerHost.exe,Windows Azure Runtime,2.7.1198.768
IISConfigurator.exe,Windows Azure Runtime,2.7.1198.768
WaHostBootstrapper.exe,Windows Azure SDK,2.7.1198.768
WaIISHost.exe,Windows Azure Runtime,2.7.1198.768
WaWorkerHost.exe,Windows Azure Runtime,2.7.1198.768
IISConfigurator.exe,Windows Azure Runtime,2.7.1198.768
WaHostBootstrapper.exe,Windows Azure SDK,2.7.1198.768
WaIISHost.exe,Windows Azure Runtime,2.7.1198.768
WaWorkerHost.exe,Windows Azure Runtime,2.7.1198.768
IISConfigurator.exe,Windows Azure Runtime,2.7.1198.768
WaHostBootstrapper.exe,Windows Azure SDK,2.7.1198.768
WaIISHost.exe,Windows Azure Runtime,2.7.1198.768
WaWorkerHost.exe,Windows Azure Runtime,2.7.1198.768
WebpiCmd.exe,Microsoft Web Platform Extensions,7.1.50430.0
RuntimeRestServer.exe,Windows Azure Runtime,2.7.1198.768
RemoteAccessAgent.exe,Windows Azure SDK,2.9.6496.25
DiagnosticsPlugin.exe,,33.1.5.0
DiagnosticsPluginLauncher.exe,,33.1.5.0
AgentCore.exe,Microsoft® CoReXT,33.1.5.0
cabarc.exe,Microsoft® Windows® Operating System,6.1.7600.16385
MonAgentHost.exe,Microsoft® CoReXT,33.1.5.0
MonAgentLauncher.exe,Microsoft® CoReXT,33.1.5.0
MonAgentManager.exe,Microsoft® CoReXT,33.1.5.0
table2csv.exe,Microsoft® CoReXT,33.1.5.0
ApplicationInsightsExtension.exe,,33.1.5.0
lghub.exe,LGHUB,2019.8.24330.0
lghub_agent.exe,LGHUB Agent,2019.8.24330.0
lghub_updater.exe,LGHUB Updater,2019.8.24330.0
ExtExport.exe,Internet Explorer,11.0.18362.1
iediagcmd.exe,Internet Explorer,11.0.18362.628
ieinstal.exe,Internet Explorer,11.0.18362.1
ielowutil.exe,Internet Explorer,11.0.18362.1
iexplore.exe,Internet Explorer,11.0.18362.1
appcmd.exe,Internet Information Services,10.0.18362.1
iisexpress.exe,Internet Information Services,10.0.18362.1
IisExpressAdminCmd.exe,IISExpressAdminCmd,7.1.3203.1025
iisexpresstray.exe,Microsoft® Web Platform Extensions,7.1.3203.1027
msdeploy.exe,MSDeploy,7.1.2606.1254
git-bash.exe,,2.23.0.1
git-cmd.exe,,2.23.0.1
unins000.exe,,51.1052.0.0
envsubst.exe,gettext utilities,0.19.8.0
gettext.exe,gettext utilities,0.19.8.0
mintty.exe,mintty,3.0.2.0
ngettext.exe,gettext utilities,0.19.8.0
openssl.exe,The OpenSSL Toolkit,1.1.1.3
compat-bash.exe,,2.23.0.1
git-wrapper.exe,,2.23.0.1
git-add.exe,,2.23.0.1
git-am.exe,,2.23.0.1
git-annotate.exe,,2.23.0.1
git-apply.exe,,2.23.0.1
git-archive.exe,,2.23.0.1
git-askpass.exe,Askpass Utility for Windows command line interface.,1.19.0.0
git-bisect--helper.exe,,2.23.0.1
git-blame.exe,,2.23.0.1
git-branch.exe,,2.23.0.1
git-bundle.exe,,2.23.0.1
git-cat-file.exe,,2.23.0.1
git-check-attr.exe,,2.23.0.1
git-check-ignore.exe,,2.23.0.1
git-check-mailmap.exe,,2.23.0.1
git-check-ref-format.exe,,2.23.0.1
git-checkout-index.exe,,2.23.0.1
git-checkout.exe,,2.23.0.1
git-cherry-pick.exe,,2.23.0.1
git-cherry.exe,,2.23.0.1
git-clean.exe,,2.23.0.1
git-clone.exe,,2.23.0.1
git-column.exe,,2.23.0.1
git-commit-graph.exe,,2.23.0.1
git-commit-tree.exe,,2.23.0.1
git-commit.exe,,2.23.0.1
git-config.exe,,2.23.0.1
git-count-objects.exe,,2.23.0.1
git-credential-manager.exe,Git Credential Manager for Windows command line interface.,1.19.0.0
git-credential-store.exe,,2.23.0.1
git-credential.exe,,2.23.0.1
git-daemon.exe,,2.23.0.1
git-describe.exe,,2.23.0.1
git-diff-files.exe,,2.23.0.1
git-diff-index.exe,,2.23.0.1
git-diff-tree.exe,,2.23.0.1
git-diff.exe,,2.23.0.1
git-difftool.exe,,2.23.0.1
git-env--helper.exe,,2.23.0.1
git-fast-export.exe,,2.23.0.1
git-fast-import.exe,,2.23.0.1
git-fetch-pack.exe,,2.23.0.1
git-fetch.exe,,2.23.0.1
git-fmt-merge-msg.exe,,2.23.0.1
git-for-each-ref.exe,,2.23.0.1
git-format-patch.exe,,2.23.0.1
git-fsck-objects.exe,,2.23.0.1
git-fsck.exe,,2.23.0.1
git-gc.exe,,2.23.0.1
git-get-tar-commit-id.exe,,2.23.0.1
git-grep.exe,,2.23.0.1
git-hash-object.exe,,2.23.0.1
git-help.exe,,2.23.0.1
git-http-backend.exe,,2.23.0.1
git-http-fetch.exe,,2.23.0.1
git-http-push.exe,,2.23.0.1
git-imap-send.exe,,2.23.0.1
git-index-pack.exe,,2.23.0.1
git-init-db.exe,,2.23.0.1
git-init.exe,,2.23.0.1
git-interpret-trailers.exe,,2.23.0.1
git-log.exe,,2.23.0.1
git-ls-files.exe,,2.23.0.1
git-ls-remote.exe,,2.23.0.1
git-ls-tree.exe,,2.23.0.1
git-mailinfo.exe,,2.23.0.1
git-mailsplit.exe,,2.23.0.1
git-merge-base.exe,,2.23.0.1
git-merge-file.exe,,2.23.0.1
git-merge-index.exe,,2.23.0.1
git-merge-ours.exe,,2.23.0.1
git-merge-recursive.exe,,2.23.0.1
git-merge-subtree.exe,,2.23.0.1
git-merge-tree.exe,,2.23.0.1
git-merge.exe,,2.23.0.1
git-mktag.exe,,2.23.0.1
git-mktree.exe,,2.23.0.1
git-multi-pack-index.exe,,2.23.0.1
git-mv.exe,,2.23.0.1
git-name-rev.exe,,2.23.0.1
git-notes.exe,,2.23.0.1
git-pack-objects.exe,,2.23.0.1
git-pack-redundant.exe,,2.23.0.1
git-pack-refs.exe,,2.23.0.1
git-patch-id.exe,,2.23.0.1
git-prune-packed.exe,,2.23.0.1
git-prune.exe,,2.23.0.1
git-pull.exe,,2.23.0.1
git-push.exe,,2.23.0.1
git-range-diff.exe,,2.23.0.1
